"No.","Time","Source","Destination","Protocol","Length","Info","TLS server name","Flags"
"2741","15.904800","10.9.14.244","206.247.43.169","UDP","323","63406  >  8801 Len=281","",""
"2742","15.910561","206.247.43.169","10.9.14.244","UDP","497","8801  >  63404 Len=455","",""
"2743","15.920009","10.9.14.244","206.247.43.169","UDP","340","63406  >  8801 Len=298","",""
"2744","15.946018","10.9.14.244","206.247.43.169","UDP","343","63406  >  8801 Len=301","",""
"2745","15.965540","10.9.14.244","206.247.43.169","UDP","373","63404  >  8801 Len=331","",""
"2746","15.965577","10.9.14.244","206.247.43.169","UDP","328","63406  >  8801 Len=286","",""
"2747","15.971433","206.247.43.169","10.9.14.244","UDP","682","8801  >  63404 Len=640","",""
"2748","15.981522","206.247.43.169","10.9.14.244","UDP","536","8801  >  63404 Len=494","",""
"2749","15.984515","10.9.14.244","206.247.43.169","UDP","328","63406  >  8801 Len=286","",""
"2750","15.999700","10.9.14.244","206.247.43.169","UDP","325","63406  >  8801 Len=283","",""
"2751","16.002257","206.247.43.169","10.9.14.244","UDP","536","8801  >  63404 Len=494","",""
"2752","16.014860","206.247.43.169","10.9.14.244","TCP","56","443  >  63136 [ACK] Seq=3676 Ack=5208 Win=16 Len=0","","0x010"
"2753","16.021380","206.247.43.169","10.9.14.244","WireGuard","123","Transport Data, receiver=0x0EB70817, counter=4613094942066082072, datalen=49","",""
"2754","16.024618","10.9.14.244","206.247.43.169","UDP","329","63406  >  8801 Len=287","",""
"2755","16.032376","206.247.43.169","10.9.14.244","UDP","133","8801  >  63404 Len=91","",""
"2756","16.032576","10.9.14.244","206.247.43.169","WireGuard","151","Transport Data, receiver=0x2E6A1019, counter=1873780468717978020, datalen=77","",""
"2757","16.034166","206.247.43.169","10.9.14.244","UDP","999","8801  >  63404 Len=957","",""
"2758","16.034166","206.247.43.169","10.9.14.244","UDP","493","8801  >  63404 Len=451","",""
"2759","16.034166","206.247.43.169","10.9.14.244","UDP","493","8801  >  63404 Len=451","",""
"2760","16.034166","206.247.43.169","10.9.14.244","UDP","492","8801  >  63404 Len=450","",""
"2761","16.045582","10.9.14.244","206.247.43.169","UDP","321","63406  >  8801 Len=279","",""
"2762","16.065819","10.9.14.244","206.247.43.169","UDP","327","63406  >  8801 Len=285","",""
"2763","16.079799","10.9.14.244","206.247.43.169","UDP","332","63406  >  8801 Len=290","",""
"2764","16.083852","206.247.43.169","10.9.14.244","UDP","1053","8801  >  63404 Len=1011","",""
"2765","16.094733","10.9.14.244","206.247.43.169","TLSv1.2","92","Application Data","","0x018"
"2766","16.106005","10.9.14.244","206.247.43.169","UDP","331","63406  >  8801 Len=289","",""
"2767","16.120226","206.247.43.169","10.9.14.244","UDP","527","8801  >  63404 Len=485","",""
"2768","16.120226","206.247.43.169","10.9.14.244","UDP","520","8801  >  63404 Len=478","",""
"2769","16.120226","206.247.43.169","10.9.14.244","UDP","519","8801  >  63404 Len=477","",""
"2770","16.120532","10.9.14.244","206.247.43.169","UDP","145","63404  >  8801 Len=103","",""
"2771","16.124114","10.9.14.244","206.247.43.169","UDP","323","63406  >  8801 Len=281","",""
"2772","16.144278","10.9.14.244","206.247.43.169","UDP","320","63406  >  8801 Len=278","",""
"2773","16.144533","10.9.14.244","206.247.43.169","UDP","372","63404  >  8801 Len=330","",""
"2774","16.159705","10.9.14.244","206.247.43.169","UDP","312","63406  >  8801 Len=270","",""
"2775","16.185232","10.9.14.244","206.247.43.169","UDP","317","63406  >  8801 Len=275","",""
"2776","16.186445","206.247.43.169","10.9.14.244","UDP","1134","8801  >  63404 Len=1092","",""
"2777","16.186445","206.247.43.169","10.9.14.244","UDP","186","8801  >  63404 Len=144","",""
"2778","16.205497","10.9.14.244","206.247.43.169","UDP","325","63406  >  8801 Len=283","",""
"2779","16.218216","fe80::cb5d:f2f6:65e9:8a12","ff02::c","UDP/XML","686","58735  >  3702 Len=624","",""
"2780","16.218272","fe80::cb5d:f2f6:65e9:8a12","ff02::c","SSDP","157","M-SEARCH * HTTP/1.1 ","",""
"2781","16.218406","10.9.11.22","239.255.255.250","SSDP","143","M-SEARCH * HTTP/1.1 ","",""
"2782","16.224732","10.9.14.244","206.247.43.169","UDP","304","63406  >  8801 Len=262","",""
"2783","16.227489","206.247.43.169","10.9.14.244","UDP","584","8801  >  63404 Len=542","",""
"2784","16.227489","206.247.43.169","10.9.14.244","UDP","583","8801  >  63404 Len=541","",""
"2785","16.227489","206.247.43.169","10.9.14.244","UDP","583","8801  >  63404 Len=541","",""
"2786","16.239664","10.9.14.244","206.247.43.169","UDP","317","63406  >  8801 Len=275","",""
"2787","16.246495","206.247.43.169","10.9.14.244","TCP","56","443  >  63137 [ACK] Seq=349 Ack=459 Win=11 Len=0","","0x010"
"2788","16.246495","206.247.43.169","10.9.14.244","TLSv1.2","92","Application Data","","0x018"
"2789","16.246495","206.247.43.169","10.9.14.244","UDP","827","8801  >  63404 Len=785","",""
"2790","16.247154","206.247.43.169","10.9.14.244","UDP","827","8801  >  63404 Len=785","",""
"2791","16.247154","206.247.43.169","10.9.14.244","TLSv1.2","103","Application Data","","0x018"
"2792","16.247174","10.9.14.244","206.247.43.169","TCP","54","63137  >  443 [ACK] Seq=459 Ack=436 Win=251 Len=0","","0x010"
"2793","16.247283","10.9.14.244","206.247.43.169","TLSv1.2","121","Application Data","","0x018"
"2794","16.265895","10.9.14.244","206.247.43.169","UDP","318","63406  >  8801 Len=276","",""
"2795","16.268765","206.247.43.169","10.9.14.244","UDP","590","8801  >  63404 Len=548","",""
"2796","16.278652","206.247.43.169","10.9.14.244","UDP","589","8801  >  63404 Len=547","",""
"2797","16.278652","206.247.43.169","10.9.14.244","UDP","589","8801  >  63404 Len=547","",""
"2798","16.278652","206.247.43.169","10.9.14.244","UDP","589","8801  >  63404 Len=547","",""
"2799","16.285641","10.9.14.244","206.247.43.169","UDP","308","63406  >  8801 Len=266","",""
"2800","16.298670","206.247.43.169","10.9.14.244","UDP","911","8801  >  63404 Len=869","",""
"2801","16.298670","206.247.43.169","10.9.14.244","TLSv1.2","148","Application Data","","0x018"
"2802","16.304984","10.9.14.244","206.247.43.169","TLSv1.2","104","Application Data","","0x018"
"2803","16.305043","10.9.14.244","206.247.43.169","UDP","290","63406  >  8801 Len=248","",""
"2804","16.310258","206.247.43.169","10.9.14.244","UDP","468","8801  >  63404 Len=426","",""
"2805","16.320198","10.9.14.244","206.247.43.169","UDP","293","63406  >  8801 Len=251","",""
"2806","16.340543","206.247.43.169","10.9.14.244","UDP","467","8801  >  63404 Len=425","",""
"2807","16.340543","206.247.43.169","10.9.14.244","UDP","467","8801  >  63404 Len=425","",""
"2808","16.343965","10.9.14.244","206.247.43.169","UDP","338","63404  >  8801 Len=296","",""
"2809","16.344582","10.9.14.244","206.247.43.169","UDP","303","63406  >  8801 Len=261","",""
"2810","16.360774","206.247.43.169","10.9.14.244","UDP","701","8801  >  63404 Len=659","",""
"2811","16.364651","10.9.14.244","206.247.43.169","UDP","294","63406  >  8801 Len=252","",""
"2812","16.384724","10.9.14.244","206.247.43.169","UDP","292","63406  >  8801 Len=250","",""
"2813","16.390179","206.247.43.169","10.9.14.244","UDP","608","8801  >  63404 Len=566","",""
"2814","16.390179","206.247.43.169","10.9.14.244","UDP","607","8801  >  63404 Len=565","",""
"2815","16.399805","10.9.14.244","206.247.43.169","UDP","298","63406  >  8801 Len=256","",""
"2816","16.411889","206.247.43.169","10.9.14.244","UDP","817","8801  >  63404 Len=775","",""
"2817","16.425089","10.9.14.244","206.247.43.169","UDP","307","63406  >  8801 Len=265","",""
"2818","16.435682","10.9.14.244","206.247.43.169","UDP","123","63406  >  8801 Len=81","",""
"2819","16.441482","206.247.43.169","10.9.14.244","UDP","488","8801  >  63404 Len=446","",""
"2820","16.441792","10.9.14.244","206.247.43.169","UDP","145","63404  >  8801 Len=103","",""
"2821","16.444822","10.9.14.244","206.247.43.169","UDP","309","63406  >  8801 Len=267","",""
"2822","16.445961","206.247.43.169","10.9.14.244","TCP","56","443  >  63137 [ACK] Seq=436 Ack=526 Win=11 Len=0","","0x010"
"2823","16.456383","206.247.43.169","10.9.14.244","TCP","56","443  >  63136 [ACK] Seq=3770 Ack=5258 Win=16 Len=0","","0x010"
"2824","16.465321","10.9.14.244","206.247.43.169","UDP","312","63406  >  8801 Len=270","",""
"2825","16.480240","10.9.14.244","206.247.43.169","UDP","317","63406  >  8801 Len=275","",""
"2826","16.495524","206.247.43.169","10.9.14.244","UDP","186","8801  >  63404 Len=144","",""
"2827","16.505332","10.9.14.244","206.247.43.169","UDP","324","63406  >  8801 Len=282","",""
"2828","16.524970","206.247.43.169","10.9.14.244","UDP","487","8801  >  63404 Len=445","",""
"2829","16.524970","206.247.43.169","10.9.14.244","UDP","487","8801  >  63404 Len=445","",""
"2830","16.524970","206.247.43.169","10.9.14.244","UDP","1052","8801  >  63404 Len=1010","",""
"2831","16.525868","10.9.14.244","206.247.43.169","UDP","311","63406  >  8801 Len=269","",""
"2832","16.535713","206.247.43.169","10.9.14.244","UDP","512","8801  >  63404 Len=470","",""
"2833","16.535713","206.247.43.169","10.9.14.244","UDP","511","8801  >  63404 Len=469","",""
"2834","16.535713","206.247.43.169","10.9.14.244","UDP","511","8801  >  63404 Len=469","",""
"2835","16.535713","206.247.43.169","10.9.14.244","UDP","511","8801  >  63404 Len=469","",""
"2836","16.540238","10.9.14.244","206.247.43.169","UDP","279","63404  >  8801 Len=237","",""
"2837","16.544972","10.9.14.244","206.247.43.169","UDP","305","63406  >  8801 Len=263","",""
"2838","16.560131","10.9.14.244","206.247.43.169","UDP","312","63406  >  8801 Len=270","",""
"2839","16.584914","10.9.14.244","206.247.43.169","UDP","299","63406  >  8801 Len=257","",""
"2840","16.586506","206.247.43.169","10.9.14.244","UDP","133","8801  >  63406 Len=91","",""
"2841","16.586506","206.247.43.169","10.9.14.244","WireGuard","123","Transport Data, receiver=0x10B70817, counter=4613095393037648205, datalen=49","",""
"2842","16.586585","10.9.14.244","206.247.43.169","WireGuard","151","Transport Data, receiver=0x306A1019, counter=1873780919689544148, datalen=77","",""
"2843","16.605379","10.9.14.244","206.247.43.169","UDP","106","63406  >  8801 Len=64","",""
"2844","16.605431","10.9.14.244","206.247.43.169","UDP","293","63406  >  8801 Len=251","",""
"2845","16.610354","206.247.43.169","10.9.14.244","UDP","1096","8801  >  63404 Len=1054","",""
"2846","16.610354","206.247.43.169","10.9.14.244","UDP","1095","8801  >  63404 Len=1053","",""
"2847","16.624964","10.9.14.244","206.247.43.169","UDP","290","63406  >  8801 Len=248","",""
"2848","16.633831","206.247.43.169","10.9.14.244","UDP","645","8801  >  63404 Len=603","",""
"2849","16.633831","206.247.43.169","10.9.14.244","UDP","645","8801  >  63404 Len=603","",""
"2850","16.633831","206.247.43.169","10.9.14.244","UDP","645","8801  >  63404 Len=603","",""
"2851","16.633831","206.247.43.169","10.9.14.244","UDP","645","8801  >  63404 Len=603","",""
"2852","16.633831","206.247.43.169","10.9.14.244","UDP","645","8801  >  63404 Len=603","",""
"2853","16.640052","10.9.14.244","206.247.43.169","UDP","287","63406  >  8801 Len=245","",""
"2854","16.647915","206.247.43.169","10.9.14.244","UDP","1285","8801  >  63404 Len=1243","",""
"2855","16.659145","206.247.43.169","10.9.14.244","UDP","599","8801  >  63404 Len=557","",""
"2856","16.659145","206.247.43.169","10.9.14.244","UDP","599","8801  >  63404 Len=557","",""
"2857","16.659145","206.247.43.169","10.9.14.244","UDP","599","8801  >  63404 Len=557","",""
"2858","16.665523","10.9.14.244","206.247.43.169","UDP","282","63406  >  8801 Len=240","",""
"2859","16.681080","206.247.43.169","10.9.14.244","UDP","1208","8801  >  63404 Len=1166","",""
"2860","16.685430","10.9.14.244","206.247.43.169","UDP","264","63406  >  8801 Len=222","",""
"2861","16.706003","10.9.14.244","206.247.43.169","UDP","255","63406  >  8801 Len=213","",""
"2862","16.720364","10.9.14.244","206.247.43.169","UDP","242","63406  >  8801 Len=200","",""
"2863","16.730669","10.9.12.73","239.255.255.250","SSDP","213","M-SEARCH * HTTP/1.1 ","",""
"2864","16.745019","10.9.14.244","206.247.43.169","UDP","215","63406  >  8801 Len=173","",""
"2865","16.751342","10.9.14.244","170.114.52.33","TCP","55","[TCP Keep-Alive] 63073  >  443 [ACK] Seq=0 Ack=2 Win=251 Len=1","","0x010"
"2866","16.763155","206.247.43.169","10.9.14.244","UDP","502","8801  >  63404 Len=460","",""
"2867","16.763155","206.247.43.169","10.9.14.244","UDP","494","8801  >  63404 Len=452","",""
"2868","16.763155","206.247.43.169","10.9.14.244","UDP","494","8801  >  63404 Len=452","",""
"2869","16.763339","10.9.14.244","206.247.43.169","UDP","337","63404  >  8801 Len=295","",""
"2870","16.763365","10.9.14.244","206.247.43.169","UDP","138","63404  >  8801 Len=96","",""
"2871","16.764199","10.9.14.244","206.247.43.169","UDP","190","63406  >  8801 Len=148","",""
"2872","16.785035","10.9.14.244","206.247.43.169","UDP","163","63406  >  8801 Len=121","",""
"2873","16.793463","206.247.43.169","10.9.14.244","UDP","982","8801  >  63404 Len=940","",""
"2874","16.793463","206.247.43.169","10.9.14.244","UDP","185","8801  >  63404 Len=143","",""
"2875","16.797570","170.114.52.33","10.9.14.244","TCP","66","[TCP Previous segment not captured] 443  >  63073 [ACK] Seq=2 Ack=1 Win=10 Len=0 SLE=0 SRE=1","","0x010"
"2876","16.799614","10.9.14.244","206.247.43.169","UDP","143","63406  >  8801 Len=101","",""
"2877","16.814478","206.247.43.169","10.9.14.244","UDP","470","8801  >  63404 Len=428","",""
"2878","16.814478","206.247.43.169","10.9.14.244","UDP","470","8801  >  63404 Len=428","",""
"2879","16.814478","206.247.43.169","10.9.14.244","UDP","470","8801  >  63404 Len=428","",""
"2880","16.824745","206.247.43.169","10.9.14.244","UDP","1013","8801  >  63404 Len=971","",""
"2881","16.825577","10.9.14.244","206.247.43.169","UDP","140","63406  >  8801 Len=98","",""
"2882","16.844897","10.9.14.244","206.247.43.169","UDP","140","63406  >  8801 Len=98","",""
"2883","16.866043","206.247.43.169","10.9.14.244","UDP","467","8801  >  63404 Len=425","",""
"2884","16.866043","206.247.43.169","10.9.14.244","UDP","466","8801  >  63404 Len=424","",""
"2885","16.866043","206.247.43.169","10.9.14.244","UDP","466","8801  >  63404 Len=424","",""
"2886","16.866043","206.247.43.169","10.9.14.244","UDP","1055","8801  >  63404 Len=1013","",""
"2887","16.866164","10.9.14.244","206.247.43.169","UDP","136","63406  >  8801 Len=94","",""
"2888","16.882040","10.9.14.244","206.247.43.169","UDP","139","63406  >  8801 Len=97","",""
"2889","16.906899","10.9.14.244","206.247.43.169","UDP","141","63406  >  8801 Len=99","",""
"2890","16.926325","10.9.14.244","206.247.43.169","UDP","147","63406  >  8801 Len=105","",""
"2891","16.926763","206.247.43.169","10.9.14.244","UDP","538","8801  >  63404 Len=496","",""
"2892","16.945913","10.9.14.244","206.247.43.169","UDP","393","63404  >  8801 Len=351","",""
"2893","16.945950","10.9.14.244","206.247.43.169","UDP","143","63406  >  8801 Len=101","",""
"2894","16.947142","206.247.43.169","10.9.14.244","UDP","538","8801  >  63404 Len=496","",""
"2895","16.947142","206.247.43.169","10.9.14.244","UDP","538","8801  >  63404 Len=496","",""
"2896","16.960028","10.9.14.244","206.247.43.169","UDP","141","63406  >  8801 Len=99","",""
"2897","16.970143","206.247.43.169","10.9.14.244","UDP","1031","8801  >  63404 Len=989","",""
"2898","16.970143","206.247.43.169","10.9.14.244","UDP","491","8801  >  63404 Len=449","",""
"2899","16.985827","10.9.14.244","206.247.43.169","UDP","144","63406  >  8801 Len=102","",""
"2900","17.004450","10.9.14.244","206.247.43.169","UDP","145","63406  >  8801 Len=103","",""
"2901","17.008876","206.247.43.169","10.9.14.244","UDP","490","8801  >  63404 Len=448","",""
"2902","17.008876","206.247.43.169","10.9.14.244","UDP","490","8801  >  63404 Len=448","",""
"2903","17.018883","206.247.43.169","10.9.14.244","UDP","1216","8801  >  63404 Len=1174","",""
"2904","17.025645","10.9.14.244","206.247.43.169","UDP","141","63406  >  8801 Len=99","",""
"2905","17.039638","10.9.14.244","206.247.43.169","UDP","140","63406  >  8801 Len=98","",""
"2906","17.039842","206.247.43.169","10.9.14.244","UDP","491","8801  >  63404 Len=449","",""
"2907","17.050612","206.247.43.169","10.9.14.244","UDP","490","8801  >  63404 Len=448","",""
"2908","17.050612","206.247.43.169","10.9.14.244","UDP","490","8801  >  63404 Len=448","",""
"2909","17.060840","206.247.43.169","10.9.14.244","TLSv1.2","133","Application Data","","0x018"
"2910","17.061096","10.9.14.244","206.247.43.169","TLSv1.2","104","Application Data","","0x018"
"2911","17.064694","10.9.14.244","206.247.43.169","UDP","139","63406  >  8801 Len=97","",""
"2912","17.070488","206.247.43.169","10.9.14.244","UDP","1041","8801  >  63404 Len=999","",""
"2913","17.070771","10.9.14.244","206.247.43.169","UDP","145","63404  >  8801 Len=103","",""
"2914","17.091452","10.9.14.244","206.247.43.169","UDP","123","54409  >  8801 Len=81","",""
"2915","17.091498","10.9.14.244","206.247.43.169","UDP","123","54411  >  8801 Len=81","",""
"2916","17.091516","10.9.14.244","206.247.43.169","UDP","123","54413  >  8801 Len=81","",""
"2917","17.101424","206.247.43.169","10.9.14.244","UDP","186","8801  >  63404 Len=144","",""
"2918","17.132635","206.247.43.169","10.9.14.244","UDP","467","8801  >  63404 Len=425","",""
"2919","17.132635","206.247.43.169","10.9.14.244","UDP","467","8801  >  63404 Len=425","",""
